path	size_bytes	sha256	category	reason	referenced_by	reproducible	recommended_action	final_action
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/cells/.L18-J0000-A035-E16384.work/checkpoints/sweep-000010240/metadata.json	209	a3915a6a0ad15562229c42f3dc7c1a015f4a693b1f19cd5c2586add8263b17b0	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/cells/.L18-J0000-A035-E16384.work/checkpoints/sweep-000010240/state.npz	234068	78ed9df70a516d8d0a7d189c56a0d0d78f4f3780ccbcd41bc2e790a455d4ab0a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/cells/.L18-J0000-A035-E16384.work/checkpoints/sweep-000010496/metadata.json	209	87e3d8f1236195180c17633919adf5510a00e81d2d3909b31c8639855a6f74e0	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/cells/.L18-J0000-A035-E16384.work/checkpoints/sweep-000010496/state.npz	233820	3788951393feea228fad3912268d97259f3e9d8d1fcd9c118015007f408be651	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/manifest.json	677	0f70f4af36fd52cff4fbb2d4bf22bd6f832b9d09c755745e84edf144d92fc63f	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/parent/checkpoint/metadata.json	208	29bb2dc26bafbc31c02a24887cabe72e51d07c1ce82514def147c8cdd795e0ad	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/parent/checkpoint/state.npz	233873	aae6057e87a89496b95b63caf7a7488927ad0b214ffa0e519665a7ebbde22744	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/parent/local_execution_evidence.json	756	39fc972788da98909570c7bf6ece42047d4e5ceaabb68c29202796984d10dc76	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/parent/manifest.json	10273	2bade21efb836424a6fa23a0b7a85b766ede567ef2efcfcdcd393f3ea6729c85	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-16384-local-v1/run_spec.json	3233	2618650a2eeef7c37d8d330f04377701b528db92aa60e9c50fedee50c4c79c2a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoint/metadata.json	208	29bb2dc26bafbc31c02a24887cabe72e51d07c1ce82514def147c8cdd795e0ad	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoint/state.npz	233873	aae6057e87a89496b95b63caf7a7488927ad0b214ffa0e519665a7ebbde22744	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004352/metadata.json	208	7b985cbdbc561b2231a0c804c8b0a3aac211133c72b78fc22e1662f46af70dba	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004352/state.npz	233822	2ede6d054c8f38f7153144d4845331163a36bff063a371f2560383fe91b17569	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004608/metadata.json	208	34a7a6de3364cd6cabbea313e6ab08dc1d88f177f657449690649e7aa125333d	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004608/state.npz	233916	edf873244e3c7dfc05d64396c1b03ccf2543ce76d1da3d9def9767748b65a9ee	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004864/metadata.json	208	4ac1ebd3ecfcf0a235b5712c5e46dd1aaba86a0f15d19bce47692a2481eb8dd5	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000004864/state.npz	233845	a9f6e720bada394149499bf5027edc6acaccd2f8bab6fba7619f187ed8287ac1	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005120/metadata.json	208	7abb3905fec2d2cdffcbb52675b648ec548c548949449b2cd8d3dc75f27e012d	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005120/state.npz	233923	812cd6d721bc1b267e349586479127471d6f556dec4556cc98b4f3f1b7ac255f	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005376/metadata.json	208	fb439f701f9d1cd2048a8d032341b3445a85c94e5408f560ff36da90330c4b85	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005376/state.npz	233895	cae6627359b14d09e5f4bc9067f5d4c538a7b6f9f15f6f8d439a0bba917dac27	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005632/metadata.json	208	0c8f3861ae1d7771a45372aebc542a1bc15e068e6a977286eb84baa1fae690e8	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005632/state.npz	233903	9336a5dad201f4bfe5936cc5274fe7f145e1f180f6e672acfbd3b7c973ec83a1	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005888/metadata.json	208	6a0ff0c8fc7d0df5805206fdaac7fd16536807f2916fe6cba37f901b7a9bfe6d	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000005888/state.npz	233951	e973bcc2441676bc0b7a1f7f8908783a21a47447522576a029ba7fb488a0ee2f	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006144/metadata.json	208	8a3aa64b0ca5e6ad065510683a27ba1a6aad77d204f72d359b61693b4013f336	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006144/state.npz	233769	84a31a633d89c4df2b6ff8741e6caed5a7b6db42307a30fbc20413fbe263dab6	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006400/metadata.json	208	822d8b32996d6386f929f5a851fc3a81beaa752b7938f47a54b96caed1c09629	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006400/state.npz	233839	a876e11c5502e1f7a4acd8c456d337446abae00ded947e737cc7e08a384828a6	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006656/metadata.json	208	ad780f8daf6f12a03d72482a181d8387401fda06edc758e9c33c8950e6db6a8a	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006656/state.npz	233965	3f34eac7a76db83a2da7bc2e82c3143aa04d3e6d43fe3550a8a66baf621b5077	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006912/metadata.json	208	e07ea2aa5a8b4bcc7fd3245affa9ae6f13df79764288f75d0c0b4bc2a394d3cf	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000006912/state.npz	234024	d96778d64bedcb6210391856729369e99bf6f6a283d7c896a9df2dc85586cc77	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007168/metadata.json	208	b6aa7018d2fba3607e3b16524da29a784ba178e2a965da0076aa16b600c9d5c0	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007168/state.npz	233968	098729911ab51a7afcf07d65f03f8810ac841eec8179a9119040b9bd792ff6d6	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007424/metadata.json	208	d0c555a6717f7725e06a15c57ec8d0cfa3cf01b0eb567715a5aa97769a285da6	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007424/state.npz	234055	ff296ade72a3e9f427901fc15a7a9ac39fb81e62af4bf2295c726dcb29dd5694	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007680/metadata.json	208	d4d457ccbf819692336ca021e1e1ff3f19db99faa7c0cf261a130466bfa090ee	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007680/state.npz	234018	8bfbefd7d1d5bd1fac7188285e431e40457926123a24729a33794ff5b9aa16c7	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007936/metadata.json	208	3ac5bca249f2fe97177e058980d855b65e9188ce3a6a527af1d082813230da04	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000007936/state.npz	233850	826dc523776be2bea16cd2220ccf8e2b6a723305d5ddaa4f75e51ee768f97186	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000008192/metadata.json	208	29bb2dc26bafbc31c02a24887cabe72e51d07c1ce82514def147c8cdd795e0ad	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/checkpoints/sweep-000008192/state.npz	233873	aae6057e87a89496b95b63caf7a7488927ad0b214ffa0e519665a7ebbde22744	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/cells/L18-J0000-A035-E08192/manifest.json	10273	2bade21efb836424a6fa23a0b7a85b766ede567ef2efcfcdcd393f3ea6729c85	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/local_execution_evidence.json	756	39fc972788da98909570c7bf6ece42047d4e5ceaabb68c29202796984d10dc76	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/manifest.json	571	636e9f496a38ec7b9941acaeca564588d4d7ef958048816e5fabafe12bd4bba8	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/parent/checkpoint/metadata.json	208	224b6a5f9e10401b4ec6aead3d5caae9e18483372f16ba46d4dfe790d9060f3e	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/parent/checkpoint/state.npz	233877	ff606abd2a741cfc2774f54e3f5a579220c0b7e74edbd49d68228bcb9748e41a	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/parent/manifest.json	8497	b96cccfc32153fdfb5ee09a2ad9b5ee45a9cc0cb52d4c33acfdeebf44b5183ae	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a035-extension-8192-local-v1/run_spec.json	3061	f4e6667ae2cf7664804dce5d1fc3d958bc5f649f9488955bc2a7167df936f589	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008448/metadata.json	208	8bf2c47e47cd150e420687c3ecf7879da7a7f7072db1cb3bcb9a8e847ab9fd62	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008448/state.npz	256271	bd97ed01f1eb5168c2e65a630b9d5bf0756ba8aeefe7c09bebd18e66c0300aa9	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008704/metadata.json	208	1341c2faafba529984b69a627ef1ba9f8af8a7a3d06cc68ac120a5f6bc345e6c	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008704/state.npz	256239	04fd63906f8611ab30860c7c8bb8236ef90d219892c9f599f5028c0e2878afe3	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008960/metadata.json	208	91a7069840fe983b24d73c6cb3a5c4050a182ff8ac00a6a959a1b5112aa3b9bf	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000008960/state.npz	256244	4292f95b9abb69b2bf146d8413c8a62c7304033c1710a1b3149632e610b294aa	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000009216/metadata.json	208	db74f49be1e9add6159712050095767dfd9117e37fa8e5b9c466499c60f0d111	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/cells/.L18-J0000-A040-E16384.work/checkpoints/sweep-000009216/state.npz	256252	2ef1094fcc3c2fdd89b97428ebcf0cd6a9a3cb602e235bf4f7747e6270230125	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/manifest.json	677	0151cfa30f69dad320b992e03bc6ce17c11bcbde610a885167ae5177b0cf741b	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/parent/checkpoint/metadata.json	208	1ad030f714c37993ade0bd76ba12c1cb418d535f0d00b1932f1bd02e03b15caf	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/parent/checkpoint/state.npz	256292	693a647b6ac1225b729c9f7d5d5fba1554c9c60e2e2fb0235a6ef93d8907b470	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/parent/local_execution_evidence.json	756	896f75c8c29a58dbe8e2b94cc7432794be1d62a96a50c8fc86d4d0cf5b208736	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/parent/manifest.json	10501	ff70fdfe1a8958e480ebb9c0b33b2c5635d8964fac980a6c10f2755caf462af7	PRIMARY_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-16384-local-v1/run_spec.json	3294	19b7b39b70745550207825d01d01966d2b4d6d22403a43dce6d41d5fd839892b	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoint/metadata.json	208	1ad030f714c37993ade0bd76ba12c1cb418d535f0d00b1932f1bd02e03b15caf	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoint/state.npz	256292	693a647b6ac1225b729c9f7d5d5fba1554c9c60e2e2fb0235a6ef93d8907b470	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004352/metadata.json	208	7b64abf9a007f745021c22ba065c4fea38db38c1fe24d08a4789efe15ce7e0c1	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004352/state.npz	256221	db89c125f39cd6dabd76baf34baa17822b82f05788b9d0655ffe3b358cd9e526	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004608/metadata.json	208	32f4132f5cbdf7443e5f741a863164de71e6249fcc1f97c57863e16c6d48e68a	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004608/state.npz	256303	2645cc4379c2ee2dfda92acdcc18fc530eba600c5be7c7ba15f26ddff78b9f29	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004864/metadata.json	208	5676e8dfd2b7eef0b2c8b45a4a434930b4db6fbd74f0652a0614e5bb1a2bcc5e	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000004864/state.npz	256164	43aecbc4a7ecf800d10ae2fc02643faef99c709ce89ef10843ce0b022fa832bf	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005120/metadata.json	208	ecb2a4eaff5476ba8e90a2ec70532478eae3dafe7bfd82b3dd1e19026465b5bf	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005120/state.npz	256314	51824cde97950639ffe8255b699f5495ab64ea0b5b269c14578d4e91b99ea387	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005376/metadata.json	208	5f791055d7239f0bcd4da2b60d26a1e43e1627494af3f52d9b357f16ff5ce7f8	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005376/state.npz	256240	266f478fe4110d342cdb6c41340b0b720c2cd80fc87945c67c9298a751e20055	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005632/metadata.json	208	769a958ee8ae0382ab5b3e8386a95cb3b553c2097b3331a07e0a3a06ce24b3f0	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005632/state.npz	256213	dcc56f6072979af5136c924ec61aa69b348b4c84f00fad8ce97731f5d46625d5	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005888/metadata.json	208	989f4aecf843f11f4faf8002dad74fa1f92a6879db3921970a2103e9d9b7c5bd	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000005888/state.npz	256292	bc6a577f87cc015fc096216b0396d7dd90f60c0c876b801df2071888137dae06	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000006144/metadata.json	208	3c124b70b0a32a6bc06d87ddec4a68f6799fdb845fdf318e2a72fe76ca448510	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000006144/state.npz	256183	213243aafa81c06dfd0ea1475addf33e69511eeb3d47577f7a750cffc799f257	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000006400/metadata.json	208	2b17ef02945ebc6a75d92de31590930f353eb23bfb00cf3d23e0eb26b7b5cf7a	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000006400/state.npz	256479	4dcc5940496b12b33a04c8f9a8ef7e5239ad002c05467cb72ab292b0306947a8	SUPPORTING_EVIDENCE	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
DMRG/results/hard_goal/stage6-b4-l18-a040-extension-8192-local-v1/cells/L18-J0000-A040-E08192/checkpoints/sweep-000006656/metadata.json	208	869caa8f81ec3433ff4494ddfefb47a7073c2fb5b592f1851638bf291e9a821a	CHECKPOINT_METADATA	scientific, engineering, or audit value	inventory_scan	false	KEEP	KEEP
