run_label,stage,Lx,Ly,boundary,J,h,beta,warmup_sweeps,measurement_sweeps,bin_size,replica,seed,energy_total,energy_total_error,energy_density,energy_density_error,max_expansion_order,cutoff,cutoff_touched,elapsed_seconds
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,1,202647330001,-24.707959175110318,0.011310560916606486,-1.5442474484443949,0.0007069100572879054,303,395,false,15.056934385
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,2,202647330002,-24.711150169373013,0.008974289053038592,-1.5444468855858133,0.000560893065814912,314,400,false,14.301188489
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,3,202647330003,-24.710268974303972,0.009075487477566665,-1.5443918108939982,0.0005672179673479166,305,391,false,13.842285619
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,4,202647330004,-24.70447540283203,0.009811816032187915,-1.544029712677002,0.0006132385020117447,304,402,false,15.514184311
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,5,202647330005,-24.706546783447266,0.007817699115292762,-1.544159173965454,0.0004886061947057976,315,432,false,15.964960378
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,6,202647330006,-24.71460342407204,0.008700769427611865,-1.5446627140045024,0.0005437980892257416,305,419,false,14.861294678
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,7,202647330007,-24.7064266204834,0.00892022630850162,-1.5441516637802124,0.0005575141442813512,308,403,false,12.834615508
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,8,202647330008,-24.70501804351852,0.008618229507253402,-1.5440636277199076,0.0005386393442033376,305,415,false,11.118066754
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,9,202647330009,-24.715915679931868,0.00843107694987477,-1.5447447299957417,0.0005269423093671731,307,394,false,10.257722959
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,10,202647330010,-24.697883605956577,0.008773379792791445,-1.543617725372286,0.0005483362370494653,306,400,false,10.292408598
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,11,202647330011,-24.697587013244856,0.008912356314240762,-1.5435991883278035,0.0005570222696400476,311,400,false,9.223074315
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,12,202647330012,-24.70776844024681,0.009552041737081091,-1.5442355275154256,0.0005970026085675682,305,400,false,8.502279152
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,13,202647330013,-24.7071084976194,0.008877812836642358,-1.5441942811012126,0.0005548633022901474,303,395,false,8.34453893
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,14,202647330014,-24.704381942749023,0.008461668685711743,-1.544023871421814,0.0005288542928569839,322,416,false,8.58478245
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,15,202647330015,-24.702226638793945,0.009332126280609542,-1.5438891649246216,0.0005832578925380964,304,402,false,8.510930701
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,16,202647330016,-24.704639434814226,0.008164636353169068,-1.544039964675889,0.0005102897720730668,310,422,false,8.362053749
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,17,202647330017,-24.722226142883073,0.008952916213735767,-1.545139133930192,0.0005595572633584854,306,416,false,8.249971411
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,18,202647330018,-24.71263504028275,0.008470396140658636,-1.5445396900176718,0.0005293997587911647,309,408,false,8.206111524
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,19,202647330019,-24.712832450866017,0.008660415397614961,-1.544552028179126,0.0005412759623509351,307,406,false,8.157787902
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,4.0,20000,262144,4096,20,202647330020,-24.703107833862305,0.008384251242414147,-1.543944239616394,0.0005240157026508842,307,408,false,8.204040828
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,1,202647340001,-24.703211212158294,0.00765966579111588,-1.5439507007598934,0.0004787291119447425,372,491,false,18.221257001
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,2,202647340002,-24.707507324218795,0.008705586689276798,-1.5442192077636747,0.0005440991680797999,369,484,false,17.200196173
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,3,202647340003,-24.70952224731468,0.0073797333369797595,-1.5443451404571675,0.00046123333356123497,373,484,false,17.709805813
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,4,202647340004,-24.71280212402371,0.00789324015783495,-1.544550132751482,0.0004933275098646843,369,500,false,19.285998444
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,5,202647340005,-24.708273315429324,0.008298099121901374,-1.5442670822143327,0.0005186311951188359,367,484,false,17.826803709
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,6,202647340006,-24.705012512207304,0.0066796404383371345,-1.5440632820129565,0.0004174775273960709,370,503,false,16.087182675
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,7,202647340007,-24.70833587646507,0.00811340310412903,-1.544270992279067,0.0005070876940080644,370,500,false,14.409283188
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,8,202647340008,-24.71227035522429,0.007956227737393634,-1.5445168972015182,0.0004972642335871021,372,495,false,13.686443422
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,9,202647340009,-24.732100677490507,0.0060311318541237694,-1.5457562923431567,0.0003769457408827356,369,487,false,11.997365328
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,10,202647340010,-24.7115287780764,0.0069752528066308,-1.544470548629775,0.000435953300414425,376,484,false,11.106197534
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,11,202647340011,-24.70870285034198,0.009060907530790788,-1.5442939281463737,0.0005663067206744243,382,486,false,11.134533683
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,12,202647340012,-24.71969223022461,0.006492764992042033,-1.544980764389038,0.0004057978120026271,365,498,false,11.241019211
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,13,202647340013,-24.712808990478152,0.007893287666771458,-1.5445505619048845,0.0004933304791732161,370,491,false,10.672651572
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,14,202647340014,-24.715465545653842,0.008236880871748056,-1.5447165966033651,0.0005148050544842535,368,492,false,10.660944219
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,15,202647340015,-24.68571014404324,0.008259836450687473,-1.5428568840027026,0.0005162397781679671,373,484,false,10.681637596
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,16,202647340016,-24.70925292968741,0.00850248418353351,-1.544328308105463,0.0005314052614708444,366,486,false,10.387859522
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,17,202647340017,-24.709020233154433,0.008662290757903621,-1.544313764572152,0.0005413931723689763,369,475,false,9.930190589
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,18,202647340018,-24.722056579590344,0.009001857648693568,-1.5451285362243965,0.000562616103043348,374,484,false,10.055690884
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,19,202647340019,-24.714202117920422,0.007942031342171628,-1.5446376323700264,0.0004963769588857268,375,484,false,10.049318258
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,5.0,20000,262144,4096,20,202647340020,-24.699115753173828,0.008673796997659305,-1.5436947345733643,0.0005421123123537066,369,494,false,10.171537967
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,1,202647350001,-24.69194475809718,0.007787665876811978,-1.5432465473810737,0.00048672911730074863,453,568,false,20.922565543
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,2,202647350002,-24.699242273966547,0.007143608295608841,-1.5437026421229092,0.0004464755184755526,432,576,false,19.853940604
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,3,202647350003,-24.716567357381336,0.007203519956284287,-1.5447854598363335,0.00045021999726776795,434,568,false,21.558873976
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,4,202647350004,-24.70013682047579,0.007008028591713477,-1.543758551279737,0.0004380017869820923,435,568,false,21.419064571
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,5,202647350005,-24.692920049031727,0.008338114452997368,-1.543307503064483,0.0005211321533123355,435,568,false,20.023111453
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,6,202647350006,-24.721003850301486,0.008353195222722015,-1.5450627406438429,0.000522074701420126,429,583,false,17.276566262
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,7,202647350007,-24.717559814453352,0.007444131036490306,-1.5448474884033345,0.00046525818978064413,436,584,false,16.57005972
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,8,202647350008,-24.70270792643214,0.00745093259614848,-1.5439192454020088,0.00046568328725928,429,575,false,13.548530825
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,9,202647350009,-24.70511627197243,0.007183012118818019,-1.5440697669982768,0.00044893825742612617,441,568,false,13.175061124
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,10,202647350010,-24.713676452636946,0.007096723868143062,-1.5446047782898091,0.00044354524175894137,438,584,false,13.372634932
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,11,202647350011,-24.706676483153842,0.0076079981585615,-1.5441672801971151,0.00047549988491009376,433,584,false,12.533846552
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,12,202647350012,-24.71988360087039,0.006961919782438053,-1.5449927250543993,0.0004351199864023783,436,568,false,12.392378549
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,13,202647350013,-24.695037841796648,0.00849308109443621,-1.5434398651122905,0.0005308175684022631,444,568,false,12.437061382
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,14,202647350014,-24.71273740132642,0.007679318647266661,-1.5445460875829014,0.00047995741545416633,440,568,false,11.82546392
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,15,202647350015,-24.718176523844022,0.006423005298802293,-1.5448860327402514,0.0004014378311751433,435,574,false,11.717325613
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,16,202647350016,-24.71728769938204,0.007509037815899584,-1.5448304812113776,0.000469314863493724,435,575,false,11.681358585
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,17,202647350017,-24.708793640136037,0.0074710373402400825,-1.5442996025085023,0.00046693983376500515,450,568,false,11.602894055
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,18,202647350018,-24.722431182861555,0.00836916343896881,-1.5451519489288472,0.0005230727149355506,439,568,false,10.976168469
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,19,202647350019,-24.71072196960472,0.007975901203206445,-1.544420123100295,0.0004984938252004028,432,568,false,10.989967489
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,6.0,20000,262144,4096,20,202647350020,-24.716502507527593,0.006796242768940629,-1.5447814067204746,0.0004247651730587893,436,584,false,10.922699695
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,1,202647360001,-24.708771841866565,0.007204205810141461,-1.5442982401166603,0.0004502628631338413,505,652,false,23.961117105
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,2,202647360002,-24.706516810826542,0.0059237835268453835,-1.544157300676659,0.00037023647042783647,497,671,false,22.74644226
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,3,202647360003,-24.713729858398665,0.007181851352919601,-1.5446081161499166,0.00044886570955747507,502,659,false,25.962540448
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,4,202647360004,-24.711360386439083,0.006266550343560074,-1.5444600241524427,0.0003916593964725046,500,670,false,24.06379955
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,5,202647360005,-24.71585355486195,0.00758447687261454,-1.544740847178872,0.00047402980453840876,492,655,false,19.65278625
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,6,202647360006,-24.711471557617188,0.009126551313556176,-1.5444669723510742,0.000570409457097261,515,652,false,17.944407829
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,7,202647360007,-24.707001822335315,0.006874885760256771,-1.5441876138959572,0.00042968036001604816,500,668,false,16.03888883
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,8,202647360008,-24.710371834891475,0.007552966480622651,-1.5443982396807172,0.0004720604050389157,494,658,false,14.929562734
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,9,202647360009,-24.71129608154274,0.006588377523854173,-1.5444560050964213,0.0004117735952408858,498,654,false,14.785886473
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,10,202647360010,-24.716018676757812,0.008044421372019349,-1.5447511672973633,0.0005027763357512093,501,668,false,14.256017331
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,11,202647360011,-24.71784319196422,0.005862343397383776,-1.5448651994977638,0.000366396462336486,501,655,false,14.058913432
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,12,202647360012,-24.69981275285977,0.007264755478093822,-1.5437382970537357,0.00045404721738086386,499,655,false,13.820979842
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,13,202647360013,-24.694321223667657,0.007080853047169083,-1.5433950764792286,0.00044255331544806767,504,648,false,12.991401686
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,14,202647360014,-24.71249716622492,0.007556838408392637,-1.5445310728890576,0.0004723024005245398,504,664,false,13.260846972
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,15,202647360015,-24.70559528895842,0.008198847337683876,-1.5440997055599013,0.0005124279586052423,498,643,false,12.925863584
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,16,202647360016,-24.710395268031107,0.006673038963339927,-1.5443997042519442,0.00041706493520874544,502,671,false,12.483479827
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,17,202647360017,-24.716836656842588,0.00650460072731837,-1.5448022910526618,0.0004065375454573981,501,668,false,12.512351915
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,18,202647360018,-24.705128805977893,0.006550098426742744,-1.5440705503736183,0.0004093811516714215,502,652,false,11.8998221
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,19,202647360019,-24.711461203438603,0.006092494557429596,-1.5444663252149127,0.00038078090983934974,500,668,false,11.781879313
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,7.0,20000,262144,4096,20,202647360020,-24.701684134346806,0.007655531445817399,-1.5438552583966754,0.0004784707153635874,501,668,false,11.880420879
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,1,202647370001,-24.703550815582503,0.007479929709815193,-1.5439719259739064,0.0004674956068634496,566,736,false,26.989674281
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,2,202647370002,-24.718039512634277,0.007664359804648238,-1.5448774695396423,0.00047902248779051486,565,754,false,26.790003054
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,3,202647370003,-24.713185310364224,0.006209044411923172,-1.544574081897764,0.00038806527574519826,565,752,false,28.701108578
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,4,202647370004,-24.699596405029297,0.007187973679013809,-1.543724775314331,0.00044924835493836306,570,736,false,24.93925878
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,5,202647370005,-24.704764842987515,0.006518097453847441,-1.5440478026867197,0.00040738109086546506,561,750,false,21.239605155
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,6,202647370006,-24.696665287017822,0.006968564418202987,-1.543541580438614,0.0004355352761376867,573,742,false,18.530833488
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,7,202647370007,-24.709924697876204,0.007676271051853841,-1.5443702936172627,0.00047976694074086505,569,752,false,16.793666801
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,8,202647370008,-24.72172117233299,0.007545400916914306,-1.545107573270812,0.0004715875573071441,562,736,false,16.364867808
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,9,202647370009,-24.70076131820656,0.007758450418657603,-1.54379758238791,0.00048490315116610016,557,736,false,15.54406418
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,10,202647370010,-24.71473217010498,0.00621796312623681,-1.5446707606315613,0.0003886226953898006,568,736,false,15.591632497
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,11,202647370011,-24.70705890655495,0.006658915978804426,-1.5441911816596843,0.0004161822486752766,561,736,false,14.965050253
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,12,202647370012,-24.709326744080045,0.0071177300137626074,-1.5443329215050028,0.00044485812586016296,569,742,false,14.511951356
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,13,202647370013,-24.709693908691634,0.007710290787703319,-1.544355869293227,0.00048189317423145744,555,758,false,14.709543616
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,14,202647370014,-24.70086288452171,0.007505325547179224,-1.543803930282607,0.0004690828466987015,561,736,false,13.92457988
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,15,202647370015,-24.706665515899203,0.005998328486387763,-1.5441665947437002,0.0003748955303992352,566,736,false,13.555559309
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,16,202647370016,-24.713680744170915,0.007259782736723104,-1.5446050465106822,0.000453736421045194,563,736,false,13.429263868
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,17,202647370017,-24.708696842193376,0.006355393799197405,-1.544293552637086,0.00039721211244983783,562,739,false,12.942465353
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,18,202647370018,-24.722971439361572,0.006651721403573007,-1.5451857149600983,0.0004157325877233129,555,736,false,13.042126466
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,19,202647370019,-24.710200309753418,0.007903447999159798,-1.5443875193595886,0.0004939654999474873,568,736,false,12.387067969
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,8.0,20000,262144,4096,20,202647370020,-24.70983076095581,0.0077975399669462705,-1.5443644225597382,0.0004873462479341419,572,726,false,12.465441969
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,1,202647380001,-24.709214104546163,0.006869608919172078,-1.5443258815341352,0.0004293505574482549,625,823,false,31.926936844
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,2,202647380002,-24.71270158555808,0.007158707689110949,-1.54454384909738,0.0004474192305694343,625,844,false,32.845930177
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,3,202647380003,-24.70995966593432,0.006805082546430764,-1.544372479120895,0.00042531765915192275,633,822,false,32.337532659
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,4,202647380004,-24.70834689670164,0.0072552508385781535,-1.5442716810438526,0.0004534531774111346,620,826,false,25.761244152
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,5,202647380005,-24.71039199829079,0.005900160194129275,-1.5443994998931743,0.0003687600121330797,629,854,false,22.91456985
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,6,202647380006,-24.714111328125227,0.007092873471920981,-1.5446319580078267,0.0004433045919950613,627,820,false,19.092033919
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,7,202647380007,-24.71236758761961,0.00600661297910329,-1.5445229742262256,0.00037541331119395565,635,836,false,19.061504004
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,8,202647380008,-24.713325924343508,0.006637629156017615,-1.5445828702714692,0.00041485182225110096,619,836,false,18.1907504
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,9,202647380009,-24.70294613308397,0.006946632591962804,-1.543934133317748,0.00043416453699767523,621,828,false,17.899807544
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,10,202647380010,-24.70877075195267,0.005545253126378072,-1.544298171997042,0.0003465783203986295,633,836,false,16.335151762
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,11,202647380011,-24.709759606255602,0.004984862474118794,-1.5443599753909751,0.00031155390463242464,628,836,false,16.335875597
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,12,202647380012,-24.71496158175978,0.005706820423787062,-1.5446850988599863,0.0003566762764866914,625,836,false,16.004229106
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,13,202647380013,-24.71126683553075,0.00769326165179038,-1.544454177220672,0.00048082885323689876,630,822,false,15.226810154
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,14,202647380014,-24.714948018392306,0.007404403797057986,-1.5446842511495191,0.0004627752373161241,621,811,false,14.696465086
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,15,202647380015,-24.70025338067012,0.006714012042009377,-1.5437658362918825,0.00041962575262558606,639,820,false,14.336800517
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,16,202647380016,-24.719720204671148,0.005948029371113664,-1.5449825127919468,0.000371751835694604,628,847,false,14.357255238
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,17,202647380017,-24.72035174899611,0.007206651008223422,-1.5450219843122568,0.00045041568801396385,633,836,false,13.804654977
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,18,202647380018,-24.70246420966282,0.007508652203381417,-1.5439040131039263,0.00046929076271133856,622,839,false,13.601032396
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,19,202647380019,-24.70876100328246,0.0068184804313082235,-1.5442975627051538,0.00042615502695676397,619,820,false,12.88717195
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,9.0,20000,262144,4096,20,202647380020,-24.71006435818208,0.007648337623283006,-1.54437902238638,0.00047802110145518786,646,820,false,13.103742903
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,1,202647390001,-24.71863479614285,0.006746293613390513,-1.5449146747589282,0.0004216433508369071,686,914,false,33.918339913
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,2,202647390002,-24.7119331359861,0.006834501874096177,-1.5444958209991313,0.00042715636713101107,687,908,false,34.952480962
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,3,202647390003,-24.713854598998523,0.006735250617527971,-1.5446159124374077,0.0004209531635954982,692,904,false,33.294381747
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,4,202647390004,-24.711239242553802,0.0073179509095534,-1.5444524526596126,0.0004573719318470875,682,904,false,26.668324918
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,5,202647390005,-24.702730560302825,0.005693873731391294,-1.5439206600189266,0.0003558671082119559,694,894,false,22.576955028
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,6,202647390006,-24.711898040771302,0.006096845905542672,-1.5444936275482064,0.000381052869096417,697,922,false,21.099512835
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,7,202647390007,-24.699823379517056,0.006595589910365208,-1.543738961219816,0.0004122243693978255,693,904,false,20.000616534
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,8,202647390008,-24.718426895141874,0.006384887586078382,-1.5449016809463672,0.00039905547412989886,691,919,false,19.773317464
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,9,202647390009,-24.70423545837434,0.0065323971989365666,-1.5440147161483964,0.0004082748249335354,687,912,false,18.41492992
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,10,202647390010,-24.710871505737032,0.006169499057215935,-1.5444294691085645,0.00038559369107599595,685,911,false,17.759326661
FORMAL,PRELEARNING_BASELINE,4,4,OBC,1.0,0.5,10.0,20000,262144,4096,11,202647390011,-24.713048553466933,0.006277222257777913,-1.5445655345916833,0.00039232639111111954,690,888,false,17.224502281
