epsilon,perturbation_seed,k,generator_dimension,minimum_coverage,mean_coverage,uncovered_weight,largest_angle_degrees,covered_90,covered_95,covered_99
0.1,307,19,15,0.9800436599824687,0.9971933660058085,0.04209950991287281,8.121163527187965,15,15,14
0.1,307,20,15,0.9806622920421105,0.9972559634518966,0.04116054822154913,7.9934612273481935,15,15,14
0.1,307,21,15,0.9820824156576977,0.9973961160141002,0.03905825978849786,7.692506728094454,15,15,14
0.1,307,22,15,0.9828909425196568,0.9975223919611078,0.03716412058338192,7.515915918041014,15,15,14
0.1,307,23,15,0.9829131138876132,0.9975778805477532,0.036331791783701606,7.511016350655095,15,15,14
0.1,307,24,15,0.9829141775407579,0.9976510954160301,0.03523356875954908,7.510781219444735,15,15,14
0.1,307,25,15,0.9865395147745017,0.9980336606987613,0.029495089518578266,6.662421996222647,15,15,14
0.1,307,26,15,0.9865437932103287,0.998172157095443,0.02741764356835452,6.66135828411602,15,15,14
0.1,307,27,15,0.9866555220761775,0.9981905956230935,0.027141065653595642,6.63352076457253,15,15,14
0.1,307,28,15,0.9867403028945325,0.998347747582321,0.024783786265185848,6.612320621958266,15,15,14
0.1,307,29,15,0.9872286098291099,0.9984055725855386,0.023916411216921896,6.488891353127117,15,15,14
0.1,307,30,15,0.9872365451963424,0.9984824511016885,0.022763233474672906,6.486866477663985,15,15,14
0.1,307,31,15,0.9872901880054054,0.9985024896794527,0.022462654808210192,6.4731620610712355,15,15,14
0.1,307,32,15,0.9876133832450373,0.9985363684871996,0.021954472692006344,6.389982311865507,15,15,14
0.1,307,33,15,0.9878326721661651,0.9986944244391196,0.019583633413207346,6.332933001988556,15,15,14
0.1,307,34,15,0.9890592906511825,0.9989276143684597,0.01608578447310116,6.003997238917961,15,15,14
0.1,307,35,15,0.9953687921855996,0.9994814566334677,0.007778150497984915,3.902164339898128,15,15,15
0.1,307,36,15,0.9957543640090265,0.999535072060534,0.006973919091988634,3.735956401839554,15,15,15
0.1,307,37,15,0.9959406066253462,0.999606317032658,0.00590524451012997,3.652981465669765,15,15,15
0.1,307,38,15,0.9962121775963761,0.9996964154052147,0.004553768921777168,3.52851517822378,15,15,15
0.1,307,39,15,0.9984669831142713,0.9998977988742836,0.0015330168857433657,2.2439187502082687,15,15,15
0.1,307,40,15,0.9999999999999978,0.9999999999999993,1.2212453270876722e-14,2.699869328381916e-06,15,15,15
0.125,307,15,15,0.9533731889201874,0.9943990753506705,0.08401386973994207,12.470236221830254,15,15,13
0.125,307,16,15,0.9550261878555555,0.9946095054112127,0.08085741883180853,12.243704766788124,15,15,13
0.125,307,17,15,0.9553332763221972,0.9946535329796048,0.0801970053059251,12.201186359493756,15,15,13
0.125,307,18,15,0.9559211458177188,0.9947118604635783,0.07932209304632232,12.119401434673362,15,15,13
0.125,307,19,15,0.9700520951622353,0.9957060323165556,0.0644095152516645,9.965469410334476,15,15,13
0.125,307,20,15,0.9709954811538556,0.9958012318090712,0.06298152286393144,9.805676772021505,15,15,13
0.125,307,21,15,0.9731657969779267,0.9960147754766595,0.059778367850108594,9.428198251588553,15,15,13
0.125,307,22,15,0.9744057862746579,0.9962078101102568,0.05688284834614954,9.205846613764987,15,15,13
0.125,307,23,15,0.9744558932568465,0.9962981702019018,0.05552744697147449,9.196752566805278,15,15,13
0.125,307,24,15,0.9744565123737052,0.9964124591845793,0.05381311223131069,9.196640147376034,15,15,13
0.125,307,25,15,0.9800301682355679,0.9970032116911928,0.044951824632109894,8.123926812786092,15,15,13
0.125,307,26,15,0.9800358891744045,0.9972205336041282,0.041691995938079374,8.12275520165382,15,15,14
0.125,307,27,15,0.980199883889569,0.9972486700524988,0.04126994921251581,8.089099940149117,15,15,14
0.125,307,28,15,0.9803385909887231,0.9974881699742112,0.03767745038683257,8.060527497752016,15,15,14
0.125,307,29,15,0.9810829914727337,0.9975764045044412,0.036353932433381364,7.905470433236582,15,15,14
0.125,307,30,15,0.9810971776145611,0.9976985634759631,0.034521547860555724,7.90248671571342,15,15,14
0.125,307,31,15,0.981180408130658,0.9977299939987252,0.03405009001912207,7.884958991977967,15,15,14
0.125,307,32,15,0.9816638496926524,0.9977814429178499,0.03327835623225328,7.782389122272555,15,15,14
0.125,307,33,15,0.98199355585421,0.9980295830445493,0.029556254331760012,7.711673838822606,15,15,14
0.125,307,34,15,0.9837119705067013,0.9983794014298213,0.024308978552681215,7.332346464332917,15,15,14
0.125,307,35,15,0.9930032809065407,0.999206726526879,0.011899102096813441,4.798191699923767,15,15,15
0.125,307,36,15,0.9936101119167727,0.9992905768198165,0.010641347702751935,4.5849316022085835,15,15,15
0.125,307,37,15,0.993932700621462,0.999403684092856,0.008944738607162162,4.467458129963541,15,15,15
0.125,307,38,15,0.9943528495227685,0.999544175105182,0.006837373422267978,4.309698771408074,15,15,15
0.125,307,39,15,0.9977075506165105,0.9998471700410998,0.002292449383503037,2.744344215263449,15,15,15
0.125,307,40,15,0.9999999999999982,0.9999999999999988,1.3766765505351941e-14,2.4148365394514667e-06,15,15,15
0.15,307,15,15,0.9354418588033879,0.9921206021082016,0.11819096837697618,14.719251935809917,15,14,11
0.15,307,16,15,0.9377569545308363,0.9924193255891562,0.11371011616265547,14.44707247178147,15,14,11
0.15,307,17,15,0.9382187423067115,0.9924845916758316,0.11273112486252612,14.392219673743258,15,14,11
0.15,307,18,15,0.9390383712859866,0.992566770823489,0.11149843764766632,14.294387384086049,15,14,11
0.15,307,19,15,0.9586108098266132,0.9939466884053023,0.09079967392046318,11.73838846398885,15,15,11
0.15,307,20,15,0.9599337055494946,0.9940799092116925,0.08880136182460963,11.546646982235103,15,15,11
0.15,307,21,15,0.9629929561818682,0.9943795160205743,0.08430725969138497,11.091252591858117,15,15,11
0.15,307,22,15,0.9647422633631537,0.9946512320695101,0.08023151895734804,10.822697900191647,15,15,12
0.15,307,23,15,0.9648422150974312,0.9947866345156964,0.07820048226455611,10.80716162251621,15,15,12
0.15,307,24,15,0.9648422953170808,0.9949508570101231,0.07573714484815353,10.807149144810586,15,15,12
0.15,307,25,15,0.9727326223822919,0.995791444024374,0.06312833963438924,9.504691652471012,15,15,12
0.15,307,26,15,0.972740343771693,0.9961054205421026,0.05841869186846316,9.503333340426773,15,15,12
0.15,307,27,15,0.9729625214328881,0.9961450627530893,0.057824058703659253,9.464168424351822,15,15,12
0.15,307,28,15,0.973170630963546,0.9964817844209695,0.05277323368546116,9.427341254705105,15,15,12
0.15,307,29,15,0.9742138921590933,0.996605704118018,0.05091443822973363,9.240594075324063,15,15,12
0.15,307,30,15,0.9742359991248177,0.9967844039026659,0.04823394146001214,9.236597459839846,15,15,13
0.15,307,31,15,0.974354298884922,0.9968298997741606,0.047551503387589955,9.21518216944757,15,15,13
0.15,307,32,15,0.9750212367160235,0.9969019289905064,0.04647106514240196,9.093538566584,15,15,13
0.15,307,33,15,0.9754720536090283,0.9972603883321297,0.041094175018053236,9.010415227516136,15,15,14
0.15,307,34,15,0.9776751148637864,0.9977436789229839,0.03384481615523982,8.593034805401793,15,15,14
0.15,307,35,15,0.9902381934295673,0.9988808438172903,0.016787342740645306,5.67018014967604,15,15,15
0.15,307,36,15,0.991122561417066,0.9990018119840257,0.014972820239618101,5.406436954157813,15,15,15
0.15,307,37,15,0.9916369398384431,0.9991670711302353,0.012493933046472172,5.2470166972983,15,15,15
0.15,307,38,15,0.9922384942178664,0.9993688980832831,0.009466528750755154,5.054276854757374,15,15,15
0.15,307,39,15,0.9968345414216249,0.9997889694281081,0.0031654585783800204,3.225301657821916,15,15,15
0.15,307,40,15,0.9999999999999984,0.9999999999999997,5.995204332975845e-15,2.2588727439225506e-06,15,15,15
0.175,307,15,15,0.9155831837144546,0.9895253612152749,0.1571195817708746,16.890630392411413,15,14,11
0.175,307,16,15,0.9186342434590046,0.9899255764883319,0.15111635267502388,16.5736036261953,15,14,11
0.175,307,17,15,0.9192911671283093,0.9900169403505367,0.14974589474194921,16.504640493299956,15,14,11
0.175,307,18,15,0.9203683040997939,0.9901262644881984,0.14810603267702305,16.39100722045535,15,14,11
0.175,307,19,15,0.9459441543609648,0.9919340510380096,0.1209892344298581,13.44425078456036,15,14,11
0.175,307,20,15,0.9476942497205478,0.9921100331080788,0.11834950337881922,13.22081249823914,15,14,11
0.175,307,21,15,0.9517765581970061,0.9925071171459662,0.11239324281050667,12.685444127304683,15,15,11
0.175,307,22,15,0.9541044532677808,0.9928683821395041,0.10697426790743858,12.370501300791863,15,15,11
0.175,307,23,15,0.9542876602105033,0.9930598144353006,0.1041027834704924,12.345396051851951,15,15,11
0.175,307,24,15,0.954287934859218,0.9932825831340472,0.10076125298929217,12.34535838021872,15,15,11
0.175,307,25,15,0.9648415570301715,0.9944132354709123,0.08380146793631449,10.807263980579936,15,15,12
0.175,307,26,15,0.9648526059080395,0.994841541667469,0.07737687498796564,10.805545277427795,15,15,12
0.175,307,27,15,0.96513782969382,0.9948944393974894,0.07658340903765859,10.761086963646429,15,15,12
0.175,307,28,15,0.9654315372995397,0.9953425041848415,0.06986243722737595,10.715122678838275,15,15,12
0.175,307,29,15,0.9668105438706132,0.9955068285945337,0.06739757108199607,10.4967490646271,15,15,12
0.175,307,30,15,0.9668413816248804,0.9957536254412368,0.06369561838144755,10.49181616730786,15,15,12
0.175,307,31,15,0.966999242941332,0.9958159675760199,0.06276048635970355,10.466529440474542,15,15,12
0.175,307,32,15,0.9678702909595934,0.995911345093564,0.061329823596540045,10.32593883648125,15,15,12
0.175,307,33,15,0.9684441811319204,0.9964000235170388,0.05399964724441719,10.23230185302365,15,15,13
0.175,307,34,15,0.9710949185881826,0.9970308516590063,0.044537225114906764,9.788687972346697,15,15,13
0.175,307,35,15,0.9870968192944521,0.9985064793821484,0.022402809267775048,6.522430136477952,15,15,14
0.175,307,36,15,0.9883201359865635,0.9986715820686669,0.01992626896999683,6.204268529689069,15,15,14
0.175,307,37,15,0.9890933194474396,0.9988994701662917,0.01650794750562745,5.994618603074485,15,15,14
0.175,307,38,15,0.9899105598853795,0.9991734128198945,0.012398807701583636,5.764865520086531,15,15,14
0.175,307,39,15,0.9958594977768008,0.9997239665184533,0.004140502223202058,3.6893452546380625,15,15,15
0.175,307,40,15,0.9999999999999996,1.0,8.881784197001252e-16,1.2074182697257333e-06,15,15,15
0.2,307,15,15,0.8941245757510442,0.9866389654781679,0.20041551782748102,18.988904145609386,14,14,11
0.2,307,16,15,0.8979671240747948,0.9871528787990921,0.1927068180136171,18.628206503539822,14,14,11
0.2,307,17,15,0.8988648671457038,0.9872754878817734,0.19086768177339886,18.543074218574926,14,14,11
0.2,307,18,15,0.9002197952588412,0.9874149399107658,0.18877590133851252,18.41394965817468,15,14,11
0.2,307,19,15,0.9322358475994438,0.9896850380916772,0.1547244286248417,15.088782802408911,15,14,11
0.2,307,20,15,0.9344536507366188,0.9899078735588631,0.15138189661705215,14.834045943053045,15,14,11
0.2,307,21,15,0.9396925048456184,0.9904126748502343,0.14380987724648697,14.215866862668735,15,14,11
0.2,307,22,15,0.9426579669881042,0.9908733516558019,0.1368997251629711,13.854787328012593,15,14,11
0.2,307,23,15,0.9429744813089572,0.9911325269300707,0.13301209604893727,13.815735940961854,15,14,11
0.2,307,24,15,0.9429773473080975,0.9914221337202996,0.128667994195504,13.8153818708834,15,14,11
0.2,307,25,15,0.9565230952422165,0.9928819049121438,0.10677142631784331,12.035116805636088,15,15,12
0.2,307,26,15,0.9565402753795685,0.9934418992054216,0.09837151191867832,12.032703106200762,15,15,12
0.2,307,27,15,0.9568928868455278,0.9935097719473432,0.09735342078985487,11.983062450080421,15,15,12
0.2,307,28,15,0.9572886784629944,0.9940828314359318,0.08875752846102358,11.92711136829899,15,15,12
0.2,307,29,15,0.9590343523841042,0.9942917440582764,0.08562383912585558,11.677323458301965,15,15,12
0.2,307,30,15,0.9590732902308146,0.9946183975946233,0.08072403608064904,11.67169439152071,15,15,12
0.2,307,31,15,0.959273821973924,0.9947005061222945,0.07949240816557823,11.64266374490233,15,15,12
0.2,307,32,15,0.9603681406122999,0.9948218049578764,0.07767292563185191,11.483020165973482,15,15,12
0.2,307,33,15,0.9610569366955619,0.9954600665143357,0.06809900228496102,11.381450585683956,15,15,13
0.2,307,34,15,0.9640956720112243,0.9962500496961533,0.056249254557699246,10.9226943917091,15,15,13
0.2,307,35,15,0.9835938467987533,0.9980859283594828,0.028711074607756126,7.359032817177726,15,15,14
0.2,307,36,15,0.9852232159046238,0.9983023384847197,0.025464922729203643,6.982131411290123,15,15,14
0.2,307,37,15,0.9863339060232978,0.9986034106583953,0.020948840124070833,6.7133457245332,15,15,14
0.2,307,38,15,0.9874029842384998,0.9989600364500825,0.015599453248762774,6.444251958580152,15,15,14
0.2,307,39,15,0.9947906501308805,0.9996527100087246,0.005209349869130575,4.13896909139807,15,15,15
0.2,307,40,15,0.9999999999999978,0.9999999999999993,1.2656542480726785e-14,2.699869328381916e-06,15,15,15
0.25,307,15,15,0.8474674961801177,0.9800822545217707,0.29876618217343864,22.988981416158538,14,13,11
0.25,307,16,15,0.8529858444078608,0.9808566020816404,0.2871509687753936,22.545950566058668,14,13,11
0.25,307,17,15,0.8545270376092768,0.9810581885338511,0.2841271719922335,22.420997841462555,14,13,11
0.25,307,18,15,0.8564773690920189,0.981265744275536,0.2810138358669576,22.26208384340758,14,13,11
0.25,307,19,15,0.9022072885068231,0.9845370148596563,0.23194477710515293,18.22312218695646,15,13,11
0.25,307,20,15,0.9054505936756623,0.9848634599210107,0.22704810118483976,17.907963235352508,15,13,11
0.25,307,21,15,0.9134185537905686,0.9856101689716082,0.2158474654258774,17.112404896077066,15,13,11
0.25,307,22,15,0.9177780143168877,0.9862955703027505,0.20556644545874225,16.663109920600586,15,13,11
0.25,307,23,15,0.9186209416227453,0.986727627873508,0.19908558189738057,16.574997411589212,15,13,11
0.25,307,24,15,0.9186504705418368,0.9871741240741987,0.19238813888702055,16.57190318867891,15,14,11
0.25,307,25,15,0.9391192811540348,0.9894056899233459,0.15891465114981185,14.284696598219599,15,14,11
0.25,307,26,15,0.9391721323324351,0.9902789721478172,0.14581541778274187,14.278363222958095,15,14,11
0.25,307,27,15,0.9396733166181753,0.990381945496712,0.14427081754931836,14.21817582391388,15,14,11
0.25,307,28,15,0.940320550949462,0.9912455048666208,0.13131742700068905,14.140101944380717,15,14,12
0.25,307,29,15,0.9428671660231682,0.9915541395580711,0.12668790662893348,13.828987830502477,15,14,12
0.25,307,30,15,0.94291241356225,0.9920760698971136,0.11885895154329507,13.823401839099706,15,14,12
0.25,307,31,15,0.9431993507751057,0.9922071921981765,0.1168921170273527,13.787929755815929,15,14,12
0.25,307,32,15,0.9447983745315405,0.9923874943372063,0.11418758494190695,13.588690890040477,15,14,12
0.25,307,33,15,0.9456475320414116,0.9933798458306451,0.09930231254032273,13.481781069245514,15,14,12
0.25,307,34,15,0.9492285814505692,0.9945149190946346,0.08227621358048043,13.021998272904643,15,14,13
0.25,307,35,15,0.9755324905779738,0.9971140879778726,0.043288680331911356,8.999215219142235,15,15,13
0.25,307,36,15,0.9781981904401877,0.9974553131247709,0.03817030312843572,8.491017573859196,15,15,14
0.25,307,37,15,0.9802622267845262,0.9979340883659576,0.030988674510636804,8.076270025606686,15,15,14
0.25,307,38,15,0.9819518397514077,0.9984866496039324,0.022700255941016767,7.720656010707073,15,15,14
0.25,307,39,15,0.9923912263834923,0.9994927484255662,0.0076087736165085795,5.004172225970276,15,15,15
0.25,307,40,15,0.9999999999999991,1.0,1.7763568394002505e-15,1.7075472925031877e-06,15,15,15
0.3,307,15,15,0.7971079874129561,0.9726066463005338,0.41090030549199263,26.77161955843319,14,12,10
0.3,307,16,15,0.8043070026058985,0.9736807153508474,0.39478926973728756,26.255323075398934,14,13,11
0.3,307,17,15,0.8067550528115949,0.9739846678862464,0.3902299817063035,26.078129247325247,14,13,11
0.3,307,18,15,0.8093212005107001,0.9742692800371278,0.3859607994430819,25.891468479534776,14,13,11
0.3,307,19,15,0.869097771266182,0.9786071823623435,0.3208922645648502,21.21103525353819,14,13,11
0.3,307,20,15,0.8734187945222454,0.9790469848167928,0.3142952277481077,20.841411179319373,14,13,11
0.3,307,21,15,0.8847016996481842,0.9800646497604456,0.29903025359331614,19.8498275898828,14,13,11
0.3,307,22,15,0.8904490888888289,0.9810039113149358,0.2849413302759628,19.328557285032076,14,13,11
0.3,307,23,15,0.892496629214508,0.9816607689984652,0.2750884650230173,19.13997262323625,14,13,11
0.3,307,24,15,0.8926357104307537,0.9822915787801552,0.26562631829767214,19.127105827775466,14,13,11
0.3,307,25,15,0.921230166189587,0.9854417567822559,0.21837364826616057,16.299578050096304,15,13,11
0.3,307,26,15,0.9214330252717523,0.9866893789488511,0.1996593157672325,16.277991709471785,15,13,11
0.3,307,27,15,0.922109340401052,0.9868344656317892,0.19748301552316228,16.20583981169385,15,14,11
0.3,307,28,15,0.9230560845399306,0.9880444497667142,0.17933325349928786,16.10435394600093,15,14,12
0.3,307,29,15,0.9264419526395196,0.9884638399143637,0.17304240128454074,15.736630923692942,15,14,12
0.3,307,30,15,0.9264686550158311,0.9892277699096413,0.16158345135538,15.73370033658032,15,14,12
0.3,307,31,15,0.9268218453420587,0.9894220633765923,0.15866904935111492,15.694891478468818,15,14,12
0.3,307,32,15,0.92901835849619,0.989670358548531,0.1549446217720365,15.45157243577551,15,14,12
0.3,307,33,15,0.9298623915836675,0.9910826716879951,0.13375992468007303,15.357152203474449,15,14,12
0.3,307,34,15,0.9336523570832215,0.992588493578341,0.11117259632488397,14.926537691492513,15,14,13
0.3,307,35,15,0.9660891148869795,0.9959796444423908,0.06030533336413779,10.611526188390867,15,15,13
0.3,307,36,15,0.9701231469565188,0.9964763814179146,0.05285427873128179,9.953520266106143,15,15,13
0.3,307,37,15,0.9735605938907882,0.9971726029344818,0.04241095598277378,9.357957234502177,15,15,13
0.3,307,38,15,0.9760392950265038,0.9979593334492752,0.03060999826087185,8.90475968505619,15,15,14
0.3,307,39,15,0.9896572109070977,0.9993104807271391,0.010342789092910532,5.837043881215726,15,15,14
0.3,307,40,15,0.9999999999999984,0.9999999999999998,5.995204332975845e-15,2.2588727439225506e-06,15,15,15
0.35,307,15,15,0.7440122780698648,0.9643400154963527,0.5348997675547116,30.394588061585058,13,11,10
0.35,307,16,15,0.7527658657118191,0.9657495006540336,0.5137574901894962,29.81667187876832,13,11,10
0.35,307,17,15,0.7564441499364682,0.9661802263883594,0.5072966041746088,29.571794908891334,13,11,10
0.35,307,18,15,0.7596114394286207,0.9665494877816456,0.5017576832753157,29.35993091368275,13,11,10
0.35,307,19,15,0.8328187610592163,0.9719857784480926,0.4202133232786114,24.13437352308074,13,11,11
0.35,307,20,15,0.8381512228189735,0.9725452546450674,0.41182118032398896,23.722312781799328,13,11,11
0.35,307,21,15,0.8532536375736158,0.973856341180097,0.39215488229854445,22.524278243455722,13,11,11
0.35,307,22,15,0.8600499879126366,0.975073172124785,0.37390241812822655,21.968632378334128,13,12,11
0.35,307,23,15,0.8646610251022638,0.9760062721978092,0.35990591703286245,21.585205397725357,14,12,11
0.35,307,24,15,0.8651412743115184,0.9768435907534369,0.347346138698444,21.54495683380381,14,12,11
0.35,307,25,15,0.9028254895977197,0.9810537096176943,0.28419435573458796,18.16341459388843,15,12,11
0.35,307,26,15,0.9037370502276932,0.9827275392296336,0.25908691155549535,18.075063377186023,15,12,11
0.35,307,27,15,0.90463973568411,0.982922041147319,0.25616938279021584,17.987203278024783,15,12,11
0.35,307,28,15,0.9058870868141592,0.9845395588159157,0.23190661776126809,17.86518153598876,15,12,12
0.35,307,29,15,0.9100440709001221,0.9850775420530891,0.2238368692036633,17.45319097112766,15,12,12
0.35,307,30,15,0.9100440758052758,0.9861276389405431,0.20808541589185447,17.453190479994614,15,13,12
0.35,307,31,15,0.9104032469231483,0.9864014583259983,0.20397812511002544,17.41719572324506,15,13,12
0.35,307,32,15,0.9133291716721147,0.986726447158999,0.19910329261501358,17.121508105410037,15,13,12
0.35,307,33,15,0.9139492541767277,0.9886128916739,0.17080662489150178,17.058267340338386,15,14,12
0.35,307,34,15,0.9176723100285274,0.9905075654476694,0.14238651828495985,16.674130271613258,15,14,12
0.35,307,35,15,0.9553110252165393,0.9946969972297979,0.0795450415530331,12.20427184267179,15,15,12
0.35,307,36,15,0.9610717242438201,0.9953809384422918,0.06928592336562378,11.379260612683536,15,15,12
0.35,307,37,15,0.96631555629432,0.9963295919283811,0.05505612107428026,10.57562806948751,15,15,13
0.35,307,38,15,0.9697600677760083,0.9973847401251079,0.03922889812338204,10.014437510989183,15,15,14
0.35,307,39,15,0.9865921502371179,0.9991061433491405,0.013407849762891,6.649324059953858,15,15,14
0.35,307,40,15,0.9999999999999982,0.9999999999999994,8.881784197001252e-15,2.4148365394514667e-06,15,15,15
0.4,307,15,15,0.6886887058532867,0.9553953361068588,0.6690699583971155,33.914336090329584,13,11,10
0.4,307,16,15,0.6987625510694583,0.9571751036842115,0.6423734447368268,33.28822422162041,13,11,10
0.4,307,17,15,0.7040427233881869,0.9577570360886829,0.6336444586697567,32.957688911828576,13,11,10
0.4,307,18,15,0.7077678498976115,0.9582176480892179,0.6267352786617315,32.72347171023548,13,11,10
0.4,307,19,15,0.7928960742517587,0.9647600050065409,0.5285999249018873,27.07051429848846,13,11,10
0.4,307,20,15,0.7990322114974203,0.9654428154678111,0.5183577679828371,26.634301216535473,13,11,10
0.4,307,21,15,0.8180617279332738,0.9670639083751437,0.49404137437284756,25.24832051038358,13,11,10
0.4,307,22,15,0.8252756425683107,0.9685776755819975,0.47133486627003573,24.708410342502617,13,11,10
0.4,307,23,15,0.8344788833242547,0.9698341651356003,0.45248752296599626,24.006662193549545,13,11,10
0.4,307,24,15,0.835817829539406,0.9708940057852022,0.43658991322196616,23.903284193751443,13,11,11
0.4,307,25,15,0.8817826249333492,0.9762970495834179,0.3555442562487289,20.110240681847184,13,12,11
0.4,307,26,15,0.8861509066233026,0.9784372389577777,0.3234414156333373,19.719478981197675,14,12,11
0.4,307,27,15,0.8873947420649435,0.9786887606323883,0.3196685905141742,19.607024811245473,14,12,11
0.4,307,28,15,0.8888289292560856,0.9807817786808266,0.28827331978760085,19.47668573133675,14,12,11
0.4,307,29,15,0.8934303829024983,0.9814434632154885,0.2783480517676703,19.053447318137117,14,12,12
0.4,307,30,15,0.8935486457984977,0.9828194196559144,0.25770870516128797,19.042464842473766,14,12,12
0.4,307,31,15,0.893803958275106,0.9831916126430122,0.25212581035481385,19.018736926763236,14,12,12
0.4,307,32,15,0.8976496599847752,0.9836019607427507,0.24597058885874146,18.65823184257324,14,12,12
0.4,307,33,15,0.8978847734011436,0.9860019824593543,0.20997026310968359,18.635999094208103,14,13,12
0.4,307,34,15,0.9013899314473647,0.988300628317921,0.1754905752311866,18.30180714895789,15,13,12
0.4,307,35,15,0.9433115431965662,0.9932832545914753,0.1007511811278704,13.774037286097013,15,14,12
0.4,307,36,15,0.9511637858490439,0.9941863634115293,0.08720454882706097,12.767138459446638,15,15,12
0.4,307,37,15,0.9585980289827453,0.9954149452869289,0.0687758206960648,11.740226506132776,15,15,13
0.4,307,38,15,0.9631785581918905,0.9967676676107659,0.0484849858385088,11.06305278171795,15,15,13
0.4,307,39,15,0.9831970348326416,0.998879802322176,0.016802965167363237,7.447995381444342,15,15,14
0.4,307,40,15,0.9999999999999984,0.9999999999999998,5.329070518200751e-15,2.2588727439225506e-06,15,15,15
0.5,307,15,15,0.5726907856659594,0.9359135980014168,0.9612960299787462,40.82031212082881,11,11,8
0.5,307,16,15,0.5844634265091123,0.9385504051223565,0.9217439231646507,40.13728505327869,11,11,9
0.5,307,17,15,0.5940731321223682,0.9395024554732555,0.9074631679011658,39.57768898694944,11,11,9
0.5,307,18,15,0.5987209420493325,0.9401641987707875,0.8975370184381879,39.3062964526676,11,11,9
0.5,307,19,15,0.7013917392164967,0.9488798268223776,0.7668025976643378,33.123848562086934,12,11,9
0.5,307,20,15,0.7083177655025993,0.9498131636122533,0.752802545816201,32.68882201838357,12,11,9
0.5,307,21,15,0.7338209706107747,0.9520824569256239,0.7187631461156414,31.059330804352722,12,11,9
0.5,307,22,15,0.7411222615622067,0.9542349078589345,0.6864763821159856,30.583950875328025,12,11,9
0.5,307,23,15,0.7634901859411032,0.9562435919513158,0.6563461207302628,29.09917158024661,12,11,9
0.5,307,24,15,0.7687141537580546,0.9577692952277286,0.6334605715840709,28.745628199838134,12,11,10
0.5,307,25,15,0.8251654103679309,0.9658936136131061,0.5115957958034076,24.716725507929834,12,11,10
0.5,307,26,15,0.8484895558625264,0.9690333206267912,0.4645001905981315,22.90743130512674,13,11,10
0.5,307,27,15,0.8520126886557658,0.9694224940829315,0.4586625887560277,22.624570275436128,13,11,10
0.5,307,28,15,0.8522691915335645,0.972692646255983,0.4096103061602522,22.603868612635747,13,12,11
0.5,307,29,15,0.8544717570536884,0.9736083408511976,0.39587488723203634,22.42548919002886,13,12,11
0.5,307,30,15,0.8575391750153334,0.9757294221108032,0.3640586683379532,22.175189700802846,13,12,11
0.5,307,31,15,0.8576197937560007,0.9763651149675999,0.3545232754859994,22.168581165989192,13,12,11
0.5,307,32,15,0.8638345851118061,0.9769724168717674,0.3454137469234886,21.654326690283696,13,12,11
0.5,307,33,15,0.8644905314883824,0.980448111385461,0.29327832921808417,21.59947957436141,14,13,11
0.5,307,34,15,0.8677014761737999,0.9836051672352571,0.24592249147114065,21.329361987702637,14,13,11
0.5,307,35,15,0.9165589967122295,0.9901524975246127,0.14771253713080856,16.789811808385732,15,14,11
0.5,307,36,15,0.9295943964453184,0.9915850202210804,0.1262246966837961,15.387188871469414,15,14,12
0.5,307,37,15,0.9420933563375072,0.9934143820563841,0.09878426915423721,13.924198272060519,15,14,12
0.5,307,38,15,0.9493288417956756,0.9954243533402981,0.06863469989552617,13.008908567450169,15,14,13
0.5,307,39,15,0.9754657542588856,0.9983643836172583,0.024534245741122396,9.011581830801365,15,15,14
0.5,307,40,15,0.999999999999998,0.999999999999999,1.2434497875801753e-14,2.561320938754782e-06,15,15,15
0.6,307,15,15,0.4534076434944608,0.915073151219351,1.2739027317097371,47.67342401131003,11,11,7
0.6,307,16,15,0.46569664922237985,0.9187752657345236,1.2183710139821464,46.96698234369932,11,11,8
0.6,307,17,15,0.4806837768372953,0.9201686582866597,1.1974701257001041,46.10701354321587,11,11,8
0.6,307,18,15,0.4860162388135661,0.9210562812308182,1.184155781537728,45.801314983262074,11,11,8
0.6,307,19,15,0.5994528696526464,0.9318364725912651,1.0224529111310217,39.26351152776821,11,11,9
0.6,307,20,15,0.6065167842432495,0.9330200404894573,1.004699392658142,38.84990669454974,11,11,9
0.6,307,21,15,0.6369520861442193,0.9359430025749853,0.9608549613752223,37.0516396825664,11,11,9
0.6,307,22,15,0.6453107407139437,0.9387765417248191,0.9183518741277157,36.55241656658149,11,11,9
0.6,307,23,15,0.6804878439177897,0.9415916631318545,0.87612505302218,34.41993577779622,11,11,9
0.6,307,24,15,0.6898231077542131,0.9435680434054206,0.8464793489186935,33.844114921136494,11,11,9
0.6,307,25,15,0.7594700103966634,0.9546839061347185,0.679741407979223,29.36941149375411,12,11,9
0.6,307,26,15,0.7934442088855739,0.9588283235348682,0.617575146976977,27.03174480118365,12,11,9
0.6,307,27,15,0.7996551542378691,0.959387135786765,0.6091929631985216,26.58974095912285,12,11,9
0.6,307,28,15,0.8031363683287959,0.9641343341244856,0.5379849881327162,26.339758618856827,12,12,10
0.6,307,29,15,0.8032919389803452,0.9653030037711904,0.5204549434321455,26.32854856474117,12,12,11
0.6,307,30,15,0.8108148137056463,0.9682432803204548,0.4763507951931758,25.78238179818024,13,12,11
0.6,307,31,15,0.8133121642735649,0.9692459662013143,0.461310506980283,25.599245795489793,13,12,11
