task,method,fraction_basis_points,expected_trials,missing_trials,successes,semantic_recovery_successes,semantic_recovery_rate,wilson95_low,wilson95_high,mean_held_out_exact_accuracy,mean_held_out_bit_accuracy,median_gate_count,median_description_length
mystery-B,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.007679,0.566790,,3277
mystery-B,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.007762,0.566817,,6554
mystery-B,grammar-evolution,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.007803,0.566938,,82
mystery-B,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.007836,0.566990,,164
mystery-B,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.007816,0.567061,,328
mystery-B,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.007793,0.566991,,492
mystery-B,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.007777,0.566844,,819
mystery-B,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.007860,0.567055,,1638
mystery-B,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.007679,0.566790,,3277
mystery-B,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.007762,0.566817,,6554
mystery-B,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-B,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,52,4
mystery-C,legacy-registry,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,legacy-registry,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.031060,0.614412,,20
mystery-C,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.030999,0.614373,,41
mystery-C,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031066,0.614375,,82
mystery-C,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031022,0.614313,,123
mystery-C,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.030943,0.614460,,205
mystery-C,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031186,0.614389,,410
mystery-C,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.031019,0.614546,,819
mystery-C,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.030858,0.614346,,1638
mystery-C,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.031060,0.614412,,20
mystery-C,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.030999,0.614373,,41
mystery-C,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031066,0.614375,,82
mystery-C,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031022,0.614313,,123
mystery-C,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.030943,0.614460,,205
mystery-C,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031186,0.614389,,410
mystery-C,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.031019,0.614546,,819
mystery-C,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.030858,0.614346,,1638
mystery-C,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.031060,0.614412,,20
mystery-C,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.030999,0.614373,,41
mystery-C,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031066,0.614375,,82
mystery-C,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031022,0.614313,,123
mystery-C,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.030943,0.614460,,205
mystery-C,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031186,0.614389,,410
mystery-C,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.031019,0.614546,,819
mystery-C,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.030858,0.614346,,1638
mystery-C,grammar-evolution,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.031060,0.614412,,20
mystery-C,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.030999,0.614373,,41
mystery-C,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031066,0.614375,,82
mystery-C,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031022,0.614313,,123
mystery-C,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.030943,0.614460,,205
mystery-C,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031186,0.614389,,410
mystery-C,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.031019,0.614546,,819
mystery-C,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.030858,0.614346,,1638
mystery-C,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-C,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,182,3
mystery-D,legacy-registry,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,legacy-registry,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.000981,0.584963,,5
mystery-D,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.000986,0.585167,,10
mystery-D,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.000946,0.584924,,20
mystery-D,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.001007,0.585041,,31
mystery-D,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.000925,0.584906,,51
mystery-D,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.000976,0.585082,,102
mystery-D,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.000977,0.585015,,205
mystery-D,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.001059,0.584816,,410
mystery-D,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.000981,0.584963,,5
mystery-D,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.000986,0.585167,,10
mystery-D,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.000946,0.584924,,20
mystery-D,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.001007,0.585041,,31
mystery-D,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.000925,0.584906,,51
mystery-D,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.000976,0.585082,,102
mystery-D,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.000977,0.585015,,205
mystery-D,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.001059,0.584816,,410
mystery-D,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.000981,0.584963,,5
mystery-D,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.000986,0.585167,,10
mystery-D,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.000946,0.584924,,20
mystery-D,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.001007,0.585041,,31
mystery-D,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.000925,0.584906,,51
mystery-D,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.000976,0.585082,,102
mystery-D,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.000977,0.585015,,205
mystery-D,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.001059,0.584816,,410
mystery-D,grammar-evolution,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.000981,0.584963,,5
mystery-D,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.000986,0.585167,,10
mystery-D,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.000946,0.584924,,20
mystery-D,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.001007,0.585041,,31
mystery-D,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.000925,0.584906,,51
mystery-D,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.000976,0.585082,,102
mystery-D,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.000977,0.585015,,205
mystery-D,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.001059,0.584816,,410
mystery-D,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
mystery-D,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,221,5
or,legacy-registry,500,20,0,2,0,0.000000,0.000000,0.161125,0.117647,0.615686,28,4
or,legacy-registry,1000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,2000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,3000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,5000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,10000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,20000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,legacy-registry,40000,20,0,0,0,0.000000,0.000000,0.161125,,,,
or,mdl-enumerator,500,20,0,20,1,0.050000,0.008881,0.236131,0.306667,0.700588,0.5,2
or,mdl-enumerator,1000,20,0,20,19,0.950000,0.763869,0.991119,0.965415,0.987352,4,3
or,mdl-enumerator,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.003725,0.250098,,1
or,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.250445,,3
or,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003984,0.250149,,5
or,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003831,0.250605,,8
or,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.003704,0.249177,,13
or,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003043,0.250598,,26
or,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003415,0.249146,,51
or,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.002922,0.251136,,102
or,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.003725,0.250098,,1
or,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.250445,,3
or,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003984,0.250149,,5
or,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003831,0.250605,,8
or,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.003704,0.249177,,13
or,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003043,0.250598,,26
or,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003415,0.249146,,51
or,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.002922,0.251136,,102
or,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.003725,0.250098,,1
or,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.250445,,3
or,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003984,0.250149,,5
or,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003831,0.250605,,8
or,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.003704,0.249177,,13
or,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003043,0.250598,,26
or,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003415,0.249146,,51
or,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.002922,0.251136,,102
or,grammar-evolution,500,20,0,20,1,0.050000,0.008881,0.236131,0.306667,0.700588,0.5,2
or,grammar-evolution,1000,20,0,20,19,0.950000,0.763869,0.991119,0.965415,0.987352,4,3
or,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.003725,0.250098,,1
or,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.250445,,3
or,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003984,0.250149,,5
or,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003831,0.250605,,8
or,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.003704,0.249177,,13
or,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003043,0.250598,,26
or,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003415,0.249146,,51
or,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.002922,0.251136,,102
or,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
or,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
range,legacy-registry,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,legacy-registry,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,mdl-enumerator,500,20,0,20,0,0.000000,0.000000,0.161125,0.246863,0.610098,9.5,2
range,mdl-enumerator,1000,20,0,20,10,0.500000,0.299298,0.700702,0.778656,0.865613,21,3.5
range,mdl-enumerator,2000,20,0,20,17,0.850000,0.639581,0.947631,0.933865,0.968127,28,4
range,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.062353,0.585980,,1
range,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062451,0.586709,,3
range,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062351,0.585408,,5
range,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.062097,0.585988,,8
range,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.064198,0.587088,,13
range,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.059783,0.584022,,26
range,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.063902,0.585549,,51
range,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.063312,0.585390,,102
range,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.062353,0.585980,,1
range,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062451,0.586709,,3
range,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062351,0.585408,,5
range,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.062097,0.585988,,8
range,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.064198,0.587088,,13
range,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.059783,0.584022,,26
range,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.063902,0.585549,,51
range,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.063312,0.585390,,102
range,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.062353,0.585980,,1
range,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062451,0.586709,,3
range,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062351,0.585408,,5
range,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.062097,0.585988,,8
range,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.064198,0.587088,,13
range,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.059783,0.584022,,26
range,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.063902,0.585549,,51
range,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.063312,0.585390,,102
range,grammar-evolution,500,20,0,20,0,0.000000,0.000000,0.161125,0.246863,0.610098,9.5,2
range,grammar-evolution,1000,20,0,20,10,0.500000,0.299298,0.700702,0.778656,0.865613,21,3.5
range,grammar-evolution,2000,20,0,20,17,0.850000,0.639581,0.947631,0.933865,0.968127,28,4
range,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,28,4
range,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.062353,0.585980,,1
range,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062451,0.586709,,3
range,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062351,0.585408,,5
range,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.062097,0.585988,,8
range,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.064198,0.587088,,13
range,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.059783,0.584022,,26
range,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.063902,0.585549,,51
range,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.063312,0.585390,,102
range,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
